0	0	0	0	0	0	0	0	0	0	0	0
1.5591	-0.135454	1.54373	1.8585e-18	-3.36769e-17	1.55944	-0.138501	2.09897	0.0522228	2.19595	0.109339	0.0428311
3.85071	-0.134397	3.43018	-0.00228721	0.00327984	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323	4.05437
6.82559	0.383705	3.76656	1.57546	0.210652	6.86352	0.416818	6.56942	0.496096	2.36382	0.348847	4.26375
9.04874	0.819364	2.03827	1.0292	0.24595	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526	31.335
11.5227	1.66822	1.95126	-0.364777	-0.913206	11.5755	1.6669	11.3468	1.427	2.49328	0.600781	4.37263
13.6799	2.06096	1.52574	0.236908	-0.0154251	13.5921	2.31191	13.827	2.07904	2.5429	0.724947	18.1622
16.305	2.81571	2.44187	0.449864	0.0582662	16.6456	2.903	16.3554	2.85243	2.58284	0.844365	25.6502
18.8847	3.65741	2.734	0.263958	-0.111779	19.0106	3.70555	18.923	3.74161	2.61382	0.95648	3.56226
21.3259	4.71623	2.76074	0.43101	0.0812477	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891	0.358647
24.0241	5.55734	2.88275	0.262495	-0.0977047	24.0787	5.56968	24.1437	5.83295	2.65286	1.14952	0.836446
26.589	6.93503	2.93608	0.569391	0.188452	26.6053	6.96102	26.7833	7.01246	2.6632	1.22647	0.880511
29.5155	8.06486	3.09514	0.2954	-0.149995	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822	1.94
31.99	9.86003	3.02576	0.716194	0.251518	31.9416	9.88017	32.0955	9.56901	2.67104	1.33358	1.99658
34.6666	10.8119	2.80294	0.307855	-0.201401	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617	4.94272
37.1405	12.0654	2.83292	0.479794	0.0671522	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209	0.733476
40.1631	13.3842	3.24327	0.368497	-0.0700989	40.3285	13.4666	40.0971	13.6505	2.66232	1.36458	6.47015
42.8042	14.8307	3.16984	0.523137	0.086786	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938	0.490774
45.3467	16.5433	3.19869	0.648263	0.113532	45.3572	16.5524	45.4265	16.3307	2.64546	1.297	0.0428657
48.2103	17.3699	2.97618	0.200383	-0.282985	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832	3.53416
50.6988	19.0329	2.842	0.673743	0.248617	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454	4.04984
53.6865	19.925	2.90807	0.130435	-0.320951	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716	3.2934
56.1355	21.0531	2.72436	0.420699	0.0899963	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022	4.04132
58.6584	21.7964	2.73503	0.265301	-0.0846985	58.6632	21.7821	58.5483	21.9225	2.53033	0.869205	0.315399
60.9257	22.7857	2.62853	0.418087	0.0783234	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031	0.78894
63.378	23.423	2.62595	0.21961	-0.115491	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987	0.381893
66.2164	23.9717	2.89708	0.159441	-0.0649319	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655	2.96798
68.4165	24.3762	2.55753	0.143936	-0.0371098	68.2621	24.3582	68.4273	24.4824	2.30293	0.385623	4.63614
70.8225	24.8767	2.5694	0.218574	0.0420137	70.8275	24.8844	70.7385	24.8137	2.22347	0.265395	0.0692867
72.9953	24.7601	2.33178	-0.0942926	-0.199071	72.8923	24.7135	72.9675	25.025	2.13584	0.150292	2.88719
75.0735	25.2111	2.17315	0.225683	0.150111	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626	2.48006
77.1542	24.9768	2.10189	-0.163651	-0.211829	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566979	1.72771
79.1285	25.0065	2.05987	-0.00974738	0.0298914	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607	0.741095
80.8669	24.8751	1.9308	-0.0712038	-0.0282136	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536	0.731026
82.6326	24.6424	1.90635	-0.158675	-0.0677281	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012	0.038269
84.2315	24.5293	1.77444	-0.0829919	0.0233532	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444	0.786088
85.6869	23.8355	1.67489	-0.504871	-0.265343	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006	1.28857
87.0024	23.454	1.4981	-0.392893	-0.04099	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654	1.99323
88.6985	22.8341	1.78152	-0.334028	0.0186472	88.8227	22.7869	88.4904	22.9745	1.23247	-0.450514	3.21888
