8.46292	0.243462	0	0	0	8.46292	0.243462	8.6	0.25	-3.00029	0	0
8.50467	0.236093	-0.0103497	-3.47012e-17	2.78816e-17	8.56759	0.241943	8.45	0.25	0	0	0.00208607
8.41068	0.245417	-0.937318	-0.00241085	-0.000475863	8.42544	0.254042	8.35	0.25	-1.81979	0	5.79317
8.11706	0.203759	-1.79269	0.594296	0.180841	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994	18.9954
7.81141	0.174686	-2.15444	0.0901452	-0.176883	7.61269	0.155818	7.7	0.15	-2.99982	0	6.0263
7.59208	0.104867	-2.14165	0.240953	0.0160499	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239	0.498408
7.30243	0.0172262	-2.31745	0.303982	0.171058	7.20598	0.00492725	7.2	9.49949e-07	-2.72851	-0.909507	2.21571
7.02584	-0.132972	-2.34086	0.547026	0.860211	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898	2.55821
6.77393	-0.327952	-2.47774	0.774684	1.25062	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075	2.26564
6.62913	-0.547255	-2.49173	1.01961	1.55635	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769	1.04889
6.47995	-0.823882	-2.61081	1.26645	1.76616	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498	2.24805
6.2759	-1.11056	-2.77106	1.30232	1.47828	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898	6.11199
6.33131	-1.44298	-2.78931	1.63304	1.78543	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894	5.11767
6.18809	-1.74242	-2.87995	1.60107	1.44247	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985	8.73578
6.20658	-2.0472	-2.94175	1.74094	1.45479	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994	1.68858
6.21372	-2.34725	-2.92782	1.80131	1.29926	6.32593	-2.40018	6.35	-2.4	0	-2.72613	2.92495
6.30724	-2.65993	-2.93582	1.92945	1.27107	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851	0.299648
6.37658	-2.94732	-2.90748	1.98334	1.13043	6.46536	-3.00452	6.45	-3	0	-2.99754	2.89556
6.45685	-3.24608	-2.91787	2.01284	0.976965	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312	2.51976
6.59387	-3.54638	-2.93927	2.08595	0.916144	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583	0.812579
6.73443	-3.84167	-2.93147	2.12387	0.796391	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396	1.6121
6.86035	-4.13754	-2.91564	2.12389	0.63243	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801	2.5487
6.98471	-4.42307	-2.87233	2.11501	0.482052	7.05156	-4.49706	7	-4.45	0.910054	-1.8201	4.18708
7.13032	-4.68844	-2.84774	2.14281	0.434551	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489	0.600701
7.29135	-4.98988	-2.88859	2.13393	0.326916	7.31379	-5.05204	7.25	-5	1.81907	-2.72861	2.18189
7.41098	-5.2737	-2.87145	2.10081	0.198766	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246	1.78715
7.56894	-5.55849	-2.8777	2.1021	0.15867	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974	0.251485
