0	0	0	0	0	0	0	0	0	0	0	0
0.0297286	-0.0297176	0	0	0	0	0	0	0	0	0	1.74411
1.50672	-0.101201	0.73023	2.74933e-17	-4.81571e-17	1.55944	-0.138501	2.09897	0.0522228	2.19595	0.109339	3.76518
1.59122	0.0355864	1.13565	-0.0554466	-0.0298904	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339	6.37467
3.73161	-0.0400807	2.23956	-0.696081	0.0903189	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323	14.815
3.82094	0.18858	2.29173	0.518962	-0.0893406	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323	5.21917
6.73085	0.375287	2.8793	-0.0600077	-0.0928376	6.86352	0.416818	6.56942	0.496096	2.36382	0.348847	6.12231
6.66851	0.484491	2.86903	0.000346272	-0.0868933	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847	1.32736
9.04117	0.593552	2.95267	0.0472068	0.0109333	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526	0.801389
9.00043	0.871954	2.8905	0.303264	0.181508	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526	4.43522
11.601	1.69305	2.81432	0.340809	0.0600777	11.5755	1.6669	11.3468	1.427	2.49328	0.600781	0.340279
11.606	1.48406	2.73331	0.226508	-0.0314425	11.4447	1.42958	11.3468	1.427	2.49328	0.600781	2.93218
13.7212	2.32171	2.44869	0.406064	0.127413	13.5921	2.31191	13.827	2.07904	2.5429	0.724947	3.32903
13.7537	2.07072	2.43846	0.249487	-0.00340373	13.6572	1.99915	13.827	2.07904	2.5429	0.724947	3.8352
16.4827	2.85542	2.77203	0.321299	0.0559859	16.6456	2.903	16.3554	2.85243	2.58284	0.844365	4.91371
16.4521	2.86976	2.75568	0.334384	0.0659115	16.282	2.84648	16.3554	2.85243	2.58284	0.844365	0.369218
19.0011	3.70843	2.77072	0.324831	0.00665007	19.0106	3.70555	18.923	3.74161	2.61382	0.95648	0.0476385
19.0329	3.77687	2.7969	0.360368	0.0384132	19.363	3.87122	18.923	3.74161	2.61382	0.95648	1.75312
21.3839	4.75213	2.69026	0.414073	0.0496416	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891	0.516395
21.4296	4.72462	2.72064	0.38804	0.0256119	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891	0.612418
24.0369	5.56352	2.798	0.275842	-0.0803526	24.0787	5.56968	24.1437	5.83295	2.65286	1.14952	0.393082
